image_id,split,label,label_index,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,image_sha256,annotation_sha256,source_group
p1_34464,train,squatting,7,37,56,312,343,1d28592355264b6119dca564a3d39a187521070b48377bf5ce1154e274bda2ab,f617dc6858ecafbcea948c473dc788800aed30559623a856be10bf3dfeb9471d,source_p1_34464
p1_34465,train,running,3,180,12,379,393,1fdfbf7b10124d9bbc73ea7145bcc8f3d40ef78acf16a55a84788d3a27849c07,46395c5895370b50b838e2a3643bf8af6f0bc98c728c886da848325841932ea5,source_p1_34465
p1_34466,train,lying,6,90,0,507,257,59fca5251e3a1f923188f41a96155f2986f8d53f41786f77bef6df2f421bf10f,dae2db30fdc608f64a40024e93c0239033543ee672e996641231ae2a5a5bab8b,source_p1_34466
p1_34467,train,sitting,0,17,101,343,582,fdba65118e0b2074861969a3cb24b6b3ddbac6aa3e6412c4d8d4854d6e283dae,386ca792852e27ae22901b4a85d9961efe5887657795d51622a474d02eb820d0,source_p1_34467
p1_34468,train,running,3,299,172,365,331,7b3ba9de67a5860844182663279a1b1f8b239495bf33ee141c3d8ffca6a4094f,d8dcfdd16dba36054730aecc6d6629878bb6c6e4edf7306bfc2d0191a119882e,source_p1_34468
p1_34469,val,sitting,0,40,14,303,456,c96c49955c7a7f39b57e4c90459566362b98fcdd0cf3ad9e6d0ac8d4acccb6f3,bcef8bc51ca02d62978ff1b3b82f3a6568714446dc6b9e3154d12cf57fc6561a,source_p1_34469
p1_34470,train,squatting,7,131,57,338,389,a6049fe3035d9b0b8ea389be791c6720fe0a9e31768c345bc8dbab23191aefab,1fcb8acc1103ad9fb8d2df7658c9546e06524cbb9b83fad3e73c819a6595d517,source_p1_34470
p1_34471,train,running,3,165,40,353,448,7ddf8b581797ba5d388ba0a06c7bc3b1252fdf32d3d0bec6a4e44298dc0588d1,4d683b476d9ce531eac5b5148f9c873af666a23ca11352bf9befd1cb4c338191,source_p1_34471
p1_34472,train,running,3,91,24,365,553,b31959781bf06354b5047fc5b79274800ad18ce8e0b9a689ac412698c08eb72a,8ec971c3bf5df584712000b809deff6fc04a56036c9a60f9a6f151e498bd762b,source_p1_34472
p1_34473,train,squatting,7,163,264,327,438,fdf53e1dc7eccded120dc9ef9541a822ca3ccd610f7e131d9d6c637d7e743913,64936d33f1b5fb2cd8cf2276208d0f5fbad4dd408b591ea5bce4a4fb53fdaa7b,source_p1_34473
p1_34474,train,squatting,7,23,141,193,433,09cb8d6856c748dfec213c2289e9a430046e5df5ad1028211e864c74cb87b61d,d807740405676bf374b9b00837e7febd171e05c7dc58dcfa4be2a7b652f685b2,source_p1_34474
p1_34475,train,lying,6,128,39,509,340,6ed051f980c39946482995c0be4da432079a0f9d572bef8246eba43d563a64c7,8ea022feb5b12d19d88b9f387de71a38d2a406101cbb8472a9704a10752d8229,source_p1_34475
p1_34476,train,lying,6,191,207,444,315,09b59ef89d05a12877c75ef3b8c384ecdb6be592ea263b88d0e17bcc5eed06e2,2005c790813ae456750eb6b72f15eebd4da63598f3c0a78b70c672ee29d9e7bd,source_p1_34476
p1_34477,train,squatting,7,128,71,286,335,f0151e42abfbabb92142cdf7384056482cbd08d47fa7faf21f789778483b1b6c,5f309513259f0e2491a8893baad256118ba0617b0ccdd6e06d5588e9e25573c0,source_p1_34477
p1_34478,train,sitting,0,174,44,308,323,218badc933818e8053b4e13e877f1e0841c243f29e99b8f73655181c0f23448f,380b03451bd73368621a3564347cc77631c14a5a9eca4d1371ae0b1b319d8a4c,source_p1_34478
p1_34479,train,sitting,0,44,33,316,338,b2f179ee7a7779b974dcd021655690117ef8a22ecbf89a42a536cf759ca6fbc0,79bbba1438fa248545b157bf604cc3004b5eb2bab89e4a476a30afc52b8410cd,source_p1_34479
p1_34481,test,running,3,283,16,487,345,6f16515b3d05d46f6d03d125de5492955b57fbce443fd80df36feabcb0b0a6ee,3afb430bd221bf7927d1b17ec36859ba62bde842bd51bcd717eaf8891c228c4c,source_p1_34481
p1_34482,val,lying,6,0,110,271,480,4efac35668d0d293ec028048a1499335b931d43ab1eaeda8db676880acf2a75a,c49a5f0021af72a7651cd0fe104ce79a3a21f5849401683b861bf198dea52651,source_p1_34482
p1_34483,val,squatting,7,93,32,367,273,6ff08cd385f8a28eaed15b08a6cea40c316eeb2c68ae212bd4b40f10af928027,3b6ea41a0566cde70ba219f8427eedcf839380ede9151181f599a42e0f8a245f,source_p1_34483
p1_34484,test,walking,2,0,0,364,587,894bdf8a0da7115dfa26026f6c806c179105c53df3c90f36d237749d645882a8,3b40488e071252b9d0626ca85ef73ce2fe2de73fdc8aeee2fb75db16e99baa6b,source_p1_34484
p1_34485,train,sitting,0,64,214,213,472,0955c1a2b36ae64b08d0b415c6e8548660bd570d6b4a03e64e7812aa456c0013,fd4a969cbfc03993629d1ebe41e371dd16494b8eeee506606651d085b8e54221,source_p1_34485
p1_34486,val,running,3,67,175,174,454,7a11e2b67888af3a63d82966b8365ccaaab7d68f7683e6fda6fc152fabfa6f7f,c8cb723b1b4bf1c636457134dc877b2c613305f247243a498f9c3ff62ed7d42e,source_p1_34486
p1_34487,test,lying,6,139,151,451,324,7fd1dfa8dcec16176ffc0c10cc1b23a5ae23ea924e7f998176889ad73c36f6e1,14a48ce15e32880c0f1bde08114960e7d7c082f104edc6813044dc030aac3552,source_p1_34487
p1_34488,test,running,3,96,91,244,311,f955db5ca5b5b637f46ece75792ae8d6e4d084c0088b0ff716aa10fff3232a0f,1e44276cbe072b56369990a427c8c8cffa788370d2d514bf7852bbe6d1904a41,source_p1_34488
p1_34489,train,squatting,7,107,72,264,272,ba466f42b4a4b8894ca340e30138561151f1c411e7b9fec42475d10b104d1b81,2da2c559e55bf3c0ca8e233bec89ac261c0aa4ea867957a982e617c049310aac,source_p1_34489
p1_34490,train,standing,1,97,37,245,478,b9a0697d5f4182feb8e622145024131612f8599267be4fb94e59cf728f2fd5e1,ff3a6bd7c71e8ace43795c5c4953f0406d83806d366d782cb46ae01579f65ff6,source_p1_34490
p1_34491,val,jumping,5,47,0,322,408,ec3c0434ae1ae8b5ac9673335cb32792a45e731da5e8284e40d94831294a1b4c,6d3c1a8ad72df06b99298b0dd0afe16fc8769d358b48943289aaa8f84e8f372f,source_p1_34491
p1_34492,train,running,3,61,36,269,406,51d8a3b72bf119da4fbffd88e8325b6b7df4241f8f40a85b162e0b07c7f89280,57727313a078306673b8163146a7bebc4fb697bdab60d1880e299b73801bb133,source_p1_34492
p1_34493,train,lying,6,77,16,466,326,fbbf362889735c5a471f045084c1fbc8b888d76180e3378fe761acabdd664629,a51cbd26a0a27391a6c6e3da0290518d7b2b54b68714bf4cbe14c40347f1574e,source_p1_34493
p1_34494,train,sitting,0,358,156,435,338,8a05bf24618d73d2add4fcefa31e9f8e8e36621907bacabe59794397302d6666,b5a14140be6f863cb97da4c43b3b6b5cd6a815509241ecd91bfe379dcc8966fd,source_p1_34494
p1_34495,test,squatting,7,83,182,227,453,f58bf403d90c9a40c3a3611aff7f2885deaa72b0b0392d4007d8e947ada5286d,1668e275a233e3d8c90f004ceb4609a62e436e3253f40deb687bfda62d1613c7,source_p1_34495
p1_34496,train,squatting,7,134,210,248,431,af087d80ca2bfcf8ec5b187ab4eb8a0e9ec4c2b31a0c25b6776b2e9c89350ffb,ff028a71b11627ca505f2abeeee264ecf9e2824c0b8e99a3e794abca5ed9296c,source_p1_34496
p1_34497,train,bending,4,97,229,262,507,60a7f7da9fc20e24dfb41752bc74b64a76ea2e3bf4d076d4393ec880dcd08de9,2e713c689193b8059c09ed195e8cb44ecb21df1cb3970beefc355962b90910ae,source_p1_34497
p1_34498,train,squatting,7,7,5,336,338,ac09ddeaf186f6ae017eb40a2e95a934a85867536c081104e48383bcaff3cb2e,3457322e509a2a12a03689e38577c5d37788dc8c23fd4f36708899e52e02fe4c,source_p1_34498
p1_34499,test,sitting,0,66,85,420,305,cb3651a067afe92de54b65617f44aebb70e619a4d50a1a30e9538955156f0d9c,34e1bea248e2fe02dbf3332a33df54faa6d0c1829bdfea6ab202c567653fa150,source_p1_34499
p1_34500,val,jumping,5,161,16,254,236,626d179a85aacefec265daf169fdcfa24b525181d39c8fabb6d0e3a38ea0ea86,5c7a4053912be9623f3931670ff41fb571529072caf90d7d2e0811ce3d066726,source_p1_34500
p1_34501,val,lying,6,326,102,507,337,b3ab02f19acc830d12078d8e5b478b4ba82961514060e3df97e23538181ae434,1f5455fddb44c3a611db80f6f3a0a4449026299a4c1c1d73e76d95caf54bd990,source_p1_34501
p1_34502,train,running,3,82,54,293,564,ff4b22eced3da9ae7d0dca0e86379190890d7202e62e4134495a8f0d9326075c,acf013d34dd7a49ee4f6354288be56a7b1b7d0659142cc0b2c68e7866805a2aa,source_p1_34502
p1_34503,train,squatting,7,296,117,407,330,dc0e39cd0565170e1a7606b500a0a291c1ceda2002c6888db540e1a9c86a8e42,24aeb86443bed5876eabd074721d53aed14f8cd9b7379f8b747ef28b904b2ad1,source_p1_34503
p1_34504,val,lying,6,67,30,247,284,ff3694199504b64aac8e209d067da82d21140b6867c284db588149f0713afd5c,1b2975ec4073ae994fff5f9dade9270b2bc0e29acc0901612d05fb4c5b89dc35,source_p1_34504
p1_34505,val,running,3,93,99,210,472,d2c9ebededc066a787dd551d74ae0756f5288d764c998932c662468da5a9f24b,0a8cd1d8d321231a411bae1f878ce930ce5c7e3cbd763f9f1d0704be0dbe059b,source_p1_34505
p1_34506,val,running,3,278,62,438,332,2ef1a2940eeb795e57f9bd724a7e6daa04b2194dd9e245e6ed5278e1547e35a2,91d11e4bc1e02f8078eef463c8df88d0484c19de08dd8711119c2fed2959ffbb,source_p1_34506
p1_34507,val,sitting,0,205,41,339,312,ca6ab2359277c0a33bf86e9940fbc301c374ee6d3a1fc26d0bb758fc1c6df316,12591ab595695517a5b89acb96c96ca4808434f1913b615a82e5d566a256a406,source_p1_34507
p1_34508,train,stretching,8,86,67,411,339,c05778831cdc54e77b92ae5e9a306c63f0be939936c21e8a11a421e8fc998969,f023ce1ae16d5fbfa003b30c5062633c85d6b72875e18da2ed5bc75c85a45368,source_p1_34508
p1_34509,val,stretching,8,68,119,356,456,24bab28f6b6dea95f1a3d4cc6d836e8bc9d391a7054ace88983788f761246cac,72182c7170505522d598d5f2fad907e32c11a0a3395b961333137d7790c4323d,source_p1_34509
p1_34510,train,squatting,7,5,160,285,507,b23cf0e7559c1702d3b3a91e4de331d05b00cd5015bdd2cf559fad7f7376bafa,ab7e032b878b533f4a006c251a24d7d5c49c27d435588b27e4d0e497eaaefcbd,source_p1_34510
p1_34511,val,running,3,89,22,328,524,cce2ba0041087ac6238da948ff978bd3c4b0fd5646b5c778a27037e42a5d797e,0333c0a1af3be6f6b694382fa9cc4b067203666d50adf6e655e4d2ffc133374e,source_p1_34511
p1_34512,val,squatting,7,15,46,327,477,8f49b67709f38ee5a1844a73fdc259a16bf04deb7dac62d5e2b8a111f1d28d28,560702b748a0fabf766a0fc58254950d5c558b3026fdd80658e6fecd3328dd47,source_p1_34512
p1_34513,test,lying,6,74,178,479,337,f92cb37e4c566f18e3bad5286cc28c5d65e800f0b6d732045679fa3f66e3c531,0773b1e87a3a2531b19e727b969099b9492a9f1de819786bd0b3521a8ebc77bf,source_p1_34513
p1_34514,val,squatting,7,272,119,398,216,f4b14ff5281ec4a5086785b49b4b60c26ab1ce3da63ab8ba71a15231060ffc7d,033498216e4c860f68d59177a5886286b5554f459d6cb5925e7d93fcbac6447b,source_p1_34514
p1_34515,train,running,3,154,6,399,470,ef41551d1458765b1ef8cad58536a17e9b261ca2c2db22664e32fa61ef307ae1,90b29a0fab62318be69b49b79e179c42bb34a66d85b93344ecd1b89ac3f3fc7a,source_p1_34515
p1_34516,train,running,3,32,17,314,490,bdef1ef64a3d9908ae69bd591f620b89fc07dfa79840622103eaa45ddedfdae0,798022e9f84a2856481b560f62ace9526f07fd7647f1141ba904df6dadaa6b7c,source_p1_34516
p1_34517,train,running,3,282,15,471,373,4a12a4f8454d8b2839e566489a1b61786f405232d01e21926385b79174b0b7e9,dda9d81ea0162fc9075b040badb32e8a088ff6d47f8ee80e7496dd22a80ef91d,source_p1_34517
p1_34518,train,squatting,7,54,0,435,339,1405b41d2c89aebc33bbe5d9d9a19e7614ad6638c39c5b7866d0197fbba71654,ff1a27997ae4c8835ba5f34d50d65c66b42361e52155d8e0d4465006413ecaf8,source_p1_34518
p1_34519,train,lying,6,0,6,445,344,2a4e74e8cd4a6982cba786c8c641184c549880e47c6af5b5677b7781694bd6f1,d2ee7f30ecfe90d72e2f4dd5967fe449c847f6dcc68e9b4666389d93e3261b10,source_p1_34519
p1_34520,train,sitting,0,129,6,284,306,ce07492f52386e45bab39ae5195f9d0dfb7eb226c41d743fe5668b0a57e2a094,ea0893140a975b34c08408f222ea126522880cc0720dbb1cd623980227c94b51,source_p1_34520
p1_34521,train,lying,6,84,111,397,574,dd687b52bb47465712412cf6db0c68bfb25b43ed51e70aa5df9712f9b72bef1b,a56eacb525a09257079a20b656a2ad052e92654dbe7ff758a2562527d7590753,source_p1_34521
p1_34522,test,running,3,103,27,337,553,e014cf71b70c1854a66c943c38625ca33a24e89823600d02319f3063e872eea8,7f2ad46c34745523c1a07fe8a9b87a67375847d08434c8ad5aca7625225e50c3,source_p1_34522
p1_34523,test,stretching,8,46,69,282,339,f4231d83667cd2eea7991b530eb1cf7ac2f0749148f513ac82637b1f72af68f8,f9dcc8bb0917ac5fa0eb7407776a454c5525efa1bf3791b71d6a2c39ba2feecc,source_p1_34523
p1_34524,val,lying,6,0,14,507,319,3c369696cd5b22db639299b95d51251b48c625e3aea64ac1c1a09b3249d422fb,3eb848ed53739b4f32a030f4cfe0f67f58354cea32c2e6ea9777371dceac2acb,source_p1_34524
p1_34525,val,running,3,161,21,393,384,73a362c2ffa0c4ad691422e0c7d35ca3103bbfa078a4df3e46aad4e52b3b3b52,fda6fea0ce1690056a08d776314ea61c9fdfe01f31386bca12e607e60aaf9ae8,source_p1_34525
p1_34526,train,squatting,7,184,223,314,363,8528d881eb20f0911e01e723241083995f273a1cac30d31f3282854af3f44200,e58d843663625f4ead187091506c2d0c04499f400b2faec57571c6d3d9eb157b,source_p1_34526
p1_34527,test,lying,6,33,33,539,276,ec8f984495c9e281f8cddda3f4f081fe226e347a80d3918e77a998c257e86515,47885c1406e1cd923158d007380267da66eb39eb8274b0052e6f01d24f27ff5d,source_p1_34527
p1_34528,train,lying,6,80,143,364,333,50d5229ca7fa5581be30f2144bcf420e6dc2fd28828c0c9d878ea2a906640b95,e4f8c1c6fd651576bb50d7bec6cac6b123f1a9deb434c519aa4a286b202a7dea,source_p1_34528
p1_34529,train,sitting,0,30,249,326,472,f996c48f9fdb58f29acd0785a71e306c24d482771c159fb699e6a2e3f8fe81fe,74431442968bd5983003be35f2b4ebd419d68a73f7c0807708efdc730deaeb15,source_p1_34529
p1_34530,train,squatting,7,273,176,421,348,dc8d528eec1b3a06e671d54fb5845d0065f5d0ea1989e8365e2207591a8574b8,aab06bcceef3e0d257452fdcea1f039871ab79b3bbd5d8a5ab522aff28511f65,source_p1_34530
p1_34531,val,squatting,7,37,32,297,507,797085907e4ad4a79a61a8afdd9417002db79dcaa6b9a4a7857088d6bdd6a1a2,a346dfd674290d037cad4d1f708e5b9e838ce52f5c8bf3f061c11915d2633f6b,source_p1_34531
p1_34532,val,sitting,0,143,31,419,340,ebf71303a61e3d807ac1ef7d14d8d927ed0877fe26268d678822241ca3399ea1,3ea5d7d5ca9d0e612ba49eec678c17b113a3fc90c0d76ab5897c8372baffe05e,source_p1_34532
p1_34533,train,squatting,7,0,54,362,398,9f409d77622a21d7b17d0d4ec99e714dff25a92393800708c5ad1a42a96e1189,c1df786f8ac03e5a5304d9b06c328aa196422a578615b38af9451ad2c1bbdaf8,source_p1_34533
p1_34534,train,lying,6,97,35,365,296,f9126ba5c0224f3ddf62250c949e022de01ca4b4e0d7e494209a79fe0a01531d,c7ce5a8f3e2e51eb9517ba7784251cb014a96e22cd16bf1c1e0c9837f8bdb0ce,source_p1_34534
p1_34535,train,lying,6,219,175,428,270,3bf7f8b8ec29f509212d219ea3ce4b7c85bbe4ed2b0d587221c29f9c8f79eb95,11a7b38a3cb3662d085b712522ab16133defd3d6103bff896175b78aba9ece86,source_p1_34535
p1_34536,val,lying,6,166,112,507,326,b2404922d45da856764b53e22bc670d1ab3eb65967a5774210aa8a407f6aeca9,00e3707bab8a9f89f5f0cadb3e939ac060d3a3e0cb644e7e92af7171487d6766,source_p1_34536
p1_34537,val,running,3,88,20,300,566,fb29e26c8d9d009bbb814845a1635be00ab7cdb2c45b3764a3b7aadecd5fac70,d6519d2cd3d3aabc8de2dfe4bbd53a59db4e0eca28d1031cbc9caa18c3a2a263,source_p1_34537
p1_34538,val,running,3,78,24,443,395,56f464ef1604f1cbf27128da503a147db200cde3652f0e3ca9ee9d37434dd8ec,579f01edfcdf4a12cea97273f7f7948cbfeeef0e4c25a5e02f7ee22a6ac5d747,source_p1_34538
p1_34539,train,sitting,0,161,78,253,333,ec81ff52e36bad9fcb37ba735b3abdf28366f4d343978abccb4744831befaf46,50620e86c68817d201ca70d0f83797e68baa7b1b89d79c53440d3302bb16410f,source_p1_34539
p1_34540,val,squatting,7,293,72,415,234,42e38eca8380614eab78ce5d67efb96cb1efff4600da883fcb2bde0cf2239807,3d960412f49d9a726cab1b29018f6b5b674255101aeef9788b0431ff192e767c,source_p1_34540
p1_34541,test,stretching,8,0,98,304,320,5f8ad1b20989edcbdd3f0bf42fca8476b4141a98419e5d10c0e78a9ee65aecd1,8d261d673faa076047d420d34d4c6b074315864a171856cd14e54639274a8966,source_p1_34541
p1_34542,val,jumping,5,82,0,348,488,b5399d8c849770cf66b909d5bcd00dbfe8d9e9a89d93d773aaaaa741237510b2,b517c6e8925335d0c8b2657941187bb611f052c73a2b10be4fccae59426ea116,source_p1_34542
p1_34543,test,squatting,7,0,37,230,503,2d8ce6a9a0bb387f463e31ed9cf3cb4a037625d8ed75f785553a2cd53110227c,caa05da6ad78c3997a2380ca2041454db41746be721f3c1e19f25f5d5955410b,source_p1_34543
p1_34544,train,lying,6,14,192,322,401,04f4c513603c688d2b868a81a3d439ccde816f2ff368e737405e355402f1bc86,d36e5530f10dfe0ef756209fad9efaa61633a2d45ae50aaec4c9ab778fee7dbc,source_p1_34544
p1_34545,val,running,3,211,3,360,338,23bfbe0645cc2f0df92ab22f1c34332ee0a427eb0bb5d8cfb7570c85f518faac,a2c4bd455f0b04fe7d54fe356e1a5197066191fbddbc5f5f12ca4dd7b59d57ff,source_p1_34545
p1_34546,train,running,3,62,31,196,410,73e104bd912a68f46c35a58573ea4e7a630a23c467815d8d062df32877a7af56,4de531bb6fa319afb0bc551243cb14e4f651deec066667f0920d77c2d55f6cad,source_p1_34546
p1_34547,val,squatting,7,157,0,593,327,8e07dca4a2ae99581494fbe70e9825f292383252e425ec4df6d6ce6c88696e6d,7b9f840b688cca7748feaf4eb6b6c5272b1f3d91fb95a81b13448a653ad286b2,source_p1_34547
p1_34548,train,squatting,7,86,222,189,426,88957f92c2524bd3edc89e3183ed95f1c73b560e8a355a5b3ec3a79d33414109,2b2bfbd98078ba7a2c2fce3f4e4fd8689d77fad24a4a1ca94533499e4b781b25,source_p1_34548
p1_34549,train,running,3,65,37,297,562,7fdf21efd78a122584b9875ae409a30b63097dbebd6657ff84c88d6a78c09386,a8280d53db5011e2954fcb8630cb9f637c6e5fd67066ca6fdc9cc93e2ffec94c,source_p1_34549
p1_34550,val,running,3,111,80,193,303,c923b24c5c0403f78347d1eae8b924a924c7ee932803c23818ddcf9066525453,f4e9205a5b0de1cae264d6173bd7f9e305a9cb74911791b389655d4bb38d3e6b,source_p1_34550
p1_34551,train,squatting,7,24,133,289,460,4b553a590b5c7719522c929c5666045cb98999fcfb4b681cb1568f989cd241c7,a01863c4bf0bf1ad65a9f53b91a5c7deaa8b98c49b5c0bcc5e8b1046284811a9,source_p1_34551
p1_34552,train,lying,6,23,42,495,220,a1aa7449496f3340132586aa85eaef6a7ee17281e9bdd142c67fad5889973023,d2e283eea93b8949a75d9a4f08eecf1d7227636218bbd5e3a247c03a2832f77b,source_p1_34552
p1_34553,train,squatting,7,89,31,264,492,653eb803e150f3c98fa8f51daf89bb9c32f6a851d55dfe8ccaab36c6ab01be38,a541bfb1baad629a2df018ac50b4eb61330bb3b12808c54b5d263291fc6d5513,source_p1_34553
p1_34554,val,squatting,7,66,56,211,313,0e0d67e551bd9e137091e93ec3b165bbee7e0dc4ec2a43e805468fb89d2fef19,1772e7431f4bbc549ad552c84e94a5b55717134f079a09566710f0a7ef1a6a65,source_p1_34554
p1_34555,val,sitting,0,76,1,309,427,3cd7ba096b7ac3443765897e8c73b481c19a902ef2cbcdb5da28a0b7239b56c2,b5d5d46caa9d325c3c896c263a65decb9189e98867029bf78bf217e2bf1b2098,source_p1_34555
p1_34556,val,stretching,8,63,49,476,233,ff90eefadb2a90b4afcf0a6791649ad1a9474c2ceeb6b908625d8ba88d68dd60,5cfc0b5b1dc095a670369bd239099b1017827eb6e6a4a9611aa8d9b2810bec2b,source_p1_34556
p1_34557,train,lying,6,21,58,294,474,dbe119980b3d87eabd7b1dfb33c0cc528989110c479c65555e09525df63d15da,c30a9ecc78e9f3b7698e17ea22f97109b7b82e3b1aabe3c1c1c96eb7772865f0,source_p1_34557
p1_34558,train,squatting,7,58,21,311,293,97edb4926a7c739a0720e08d2bbacf3ec73516d04ebad1e4dd4bf7efe2abf927,7d3f109ebf72c6097ee0b74c67f31cb71b5004d27fe82de998d3b6b881851369,source_p1_34558
p1_34559,test,squatting,7,128,158,332,350,04cc636019f7e7ca5b195ab19065ebcdf2a9431263077cb553c746a3fee94054,8c90ed6d635fec6a278fbe99f27e3103d1bf6161c46f3b701fcaf303c2404c83,source_p1_34559
p1_34560,train,walking,2,102,0,292,539,90b1cf664c9a4d4da81457e1e14466d9c5ebcb0a351dddef6a63281f6bb5b10a,46805147a71bbab76f21174128e7146d0a7a1760a4fcb64c8ae51402bb7ccf04,source_p1_34560
p1_34561,test,squatting,7,276,81,442,369,365bcfb2496d03762dc5a0211f1addfb8deabd45ee252ef541d94fdc1e1201f8,3d93839a3bcc65483f9cfd0b1bf63a5e85466407eaf2e429deb00e29d2412119,source_p1_34561
p1_34562,train,running,3,28,18,334,563,26be74821056a95032a608ee5b0ebc570ca12db624651272601b34820c8d83bb,b3c91284a4d6b48fbadf7c52dbd62e488a23513e5fc43e13cbe011c4493b8eac,source_p1_34562
p1_34563,train,squatting,7,60,216,241,538,485a5da351b9646f79e7bd7955e20c7daffefb736d78abcf5f6557099424a884,401f467a028a7c5ab3e707c7d681c80ccfddcc1a85be4ee68970b9a63f77e9e0,source_p1_34563
p1_34564,train,squatting,7,213,57,453,310,dd3d22d21aac2822e44797ae97df945a061e5b3b7297d373edf994005aa535ce,6c893599a4143e9c4619944c459f286ee90da35931d0d4a140d12ff95eae2059,source_p1_34564
p1_34565,train,squatting,7,66,52,300,450,36eb0491e963a3be26e01fc09e235e2ff07d6dd9f38a0ddd8388f9013ed15fcd,c020614995b83e2172c7a04da569017a5e085bdc5a31567577f88e3dc611cea7,source_p1_34565
p1_34566,val,running,3,90,17,332,509,3e8c8fe991b1499c10ec2051b0e4121f110c19132ecc7ad5d131c8007ec45073,32e0a5a7809b00cb93d08b1f67b0a15cd53770dd4d949122b79f9ad05d7277cc,source_p1_34566
p1_34567,train,squatting,7,174,42,521,367,58a30f42fb93ffb9174f18267d038a0e0fdf5c0871420cdcdc394b8dfeaeba52,99853b63d6caa2ea80886ef8404e8eef6b17ef3d836860a0d6106be4c8b71bd2,source_p1_34567
p1_34568,train,sitting,0,53,188,276,457,02f0ee47f3aca0fbbe260ee6ca1f861d790ad8efbd10818bfcd385e8bce10333,b0111005f06212bc9c8b220d2bb2f0268015452d1a4eb1c65a4d60dcafbf7446,source_p1_34568
p1_34569,train,squatting,7,82,0,295,234,688a6f4b90b466e9e4f5e3cdd3e384f2e23eec79357ba30f3ee859c19f9c44ea,dec0725b8d5ddabd807b2a91cc0cb32d6902471bbebe687c874dd0ca7645bf27,source_p1_34569
p1_34570,train,standing,1,87,46,256,486,20a9b0a5412138e253fa5b697f439be8757aa36e8b19a7c89964ede7468b2fe1,315218bfbe6960b449518d32b5818f992405f97818bbe8ecc93b4dc2e4ced5e5,source_p1_34570
p1_34571,train,squatting,7,234,11,434,309,1846b98c9d8cfe400e0553abb4aaeef6e445e0c723937424b6dee394be74fe33,33324eeddb42d9b429579312724c21655d5b75f1cdaea79bcca658a904c03727,source_p1_34571
p1_34572,val,running,3,174,54,281,344,0585d704212a06f7a466fdb17fbaead47358c698b752bb9e088f807beb978b04,08032006b42e65ca8a874727efb848e8e12543e1d8b644a6f50734f62bb30120,source_p1_34572
p1_34573,train,squatting,7,70,116,287,380,e5adde06b5fe154ed22713dea0aac352b9481861c814bcd742ac362641cb0002,5f78ae405e22ab19cada12dcb250b930a1fd173570c9f9a2644b4f432e7bea46,source_p1_34573
p1_34574,val,running,3,129,28,355,570,b9a9343a55c140306c8434fd06b6bde6bbc3a5f4b602ba59dc28ba8b05e28e7d,6ca97a8e5ac93f3737b53e69180dd52eaa1cb2b6091d34d65ad39c2b38cc30d5,source_p1_34574
p1_34575,val,running,3,63,36,355,574,27b17ad781a0389e419f573d96114303a7652c4a6945425ce9ad38ea26ff5b72,f4df61680b99e247b794ff918f4329ab8fb36c08a12edd595157238f89ae0b98,source_p1_34575
p1_34576,train,sitting,0,245,23,437,358,00737f6fe77cf15a118fcff5b1be679bd60b58ee4277852822eb72913b5b00d9,c1327569b321d261c979eed957b762dd6595c34a171fd8b7988625a6c5b6295b,source_p1_34576
p1_34577,val,squatting,7,224,8,473,284,284a7a0ce0502ad0a01d7753f92bb7a8d026bca8a99a7e23c2ea2201843938f7,f3a3569420423d2a32feacce7c85a35a95af82efa8cb73a80f9fa02b19dccf90,source_p1_34577
p1_34578,test,squatting,7,380,54,562,342,50c567ca391b62da5443ecd087467406994d77b87ebc3e545ab9655be6af6cfc,e1a42249ffc517c6935863557b54fc5cb07efd8cb2cd6dc8e1f3f3e0e26926b8,source_p1_34578
p1_34579,test,stretching,8,58,131,233,500,8b3b6b4c6eb96d3ecff2100e91713b5f562c97e8ed487e8ce3358e84287bc5b6,2949e98ad30d0a8b4ec0caf13f417eab7fdccd1566d44549c3ecbfbd2436ddc5,source_p1_34579
p1_34580,train,lying,6,0,59,422,360,7a870f695809e39258c53afc0cc6ee12bb7ce65733431feab039043e30d9d1d5,4d70467357427ce49fbeffe1461c308272ecbac07fc604b6508d823b29a59f03,source_p1_34580
p1_34581,train,squatting,7,84,14,347,414,318b89e528d3c7c7f65220e84faa964b0a4f890ca3793ff4853ff9716a7033ba,d26b06371e00389395525dc2abd33ccf5f5142878b7c89fc33759a7905f1fb7e,source_p1_34581
p1_34582,test,squatting,7,7,0,339,305,e6bd516b658b6a465e27151a8705d808aa98d8baa65fe555f60c26b275f88e66,b941dbce21bf5535b11fab866d2f112ef12b1e023cdb8e7614291aa77ee16aac,source_p1_34582
p1_34583,train,sitting,0,101,168,250,469,0037651fddc2f543a600126490ee176850aaae766468af4eda135661286b51a0,9e22fc16a64263f394a4f63d9e2e305d38dd17d3113f64be220b9dccec8b7869,source_p1_34583
p1_34584,train,squatting,7,69,10,334,392,7eceb6ef7ed4c7d19ad501bf6aab1c34382a81c5cc4c4df754693f8a7c841e14,796c67b8f7d989e6eda5ae6d5eb2d2cc46ddfba996c37525ce4c73b1e517cbfd,source_p1_34584
